0
0.11111111
0.077562325
0.37931034
0.25
0.60714287
0.46268657
0.44117647
0.20992878
0.46363986
0.5
0.5180723
0.5116279
0.3753107
0.48681056
0.5945307
1.0
0.42673108
0.42424244
0.16871579
0.3462604
